id,title,brand,category,normal_price,image_link,link,mobile_link,keyword
2152716247,[창주스토어 울산점(동구)][캐리스노트] 엘리스 원포인트 프린트  티셔츠 CN3MTSD01 ,캐리스노트,패션의류,145640,http://image.thehyundai.com/static/4/2/6/71/52/2152716247_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2152716247,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2152716247,[창주스토어 울산점(동구)][캐리스노트] 엘리스 원포인트 프린트  티셔츠 CN3MTSD01 2152716247#캐리스노트#10만원대#100000
2151615338,[창주스토어 울산점(동구)][캐리스노트] 원형 아트윅 블라우스 CN3MBL010 ,캐리스노트,패션의류,46550,http://image.thehyundai.com/static/3/3/5/61/51/2151615338_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2151615338,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2151615338,[창주스토어 울산점(동구)][캐리스노트] 원형 아트윅 블라우스 CN3MBL010 2151615338#캐리스노트#4만원대#40000
2152433911,[창주스토어 울산점(동구)][캐리스노트] 프린팅 블라우스 CN3FBL002 ,캐리스노트,패션의류,65550,http://image.thehyundai.com/static/1/9/3/43/52/2152433911_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2152433911,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2152433911,[창주스토어 울산점(동구)][캐리스노트] 프린팅 블라우스 CN3FBL002 2152433911#캐리스노트#6만원대#60000
2142215682,[창주스토어 중동점][도호]DW4TS510 프린팅 튤 레이어탑 ,도호 여성(백화점),패션의류,262440,http://image.thehyundai.com/static/8/6/5/21/42/2142215682_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2142215682,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2142215682,[창주스토어 중동점][도호]DW4TS510 프린팅 튤 레이어탑 #2142215682#도호 여성(백화점)#20만원대#200000
2142323957,[창주스토어 중동점][도호]DW5BL670 브이넥 블록 블라우스 ,도호,패션의류,238220,http://image.thehyundai.com/static/5/9/3/32/42/2142323957_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2142323957,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2142323957,[창주스토어 중동점][도호]DW5BL670 브이넥 블록 블라우스 2142323957#도호#20만원대#200000
2142268754,[창주스토어 중동점][도호]DW5SV610 레이스 슬리브리스 탑 ,도호,패션의류,294740,http://image.thehyundai.com/static/5/7/8/26/42/2142268754_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2142268754,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2142268754,[창주스토어 중동점][도호]DW5SV610 레이스 슬리브리스 탑 2142268754#도호#20만원대#200000
2142105209,[창주스토어 중동점][도호]DW5TS610스트라이프프린팅티셔츠 ,도호 여성(백화점),패션의류,238220,http://image.thehyundai.com/static/0/2/5/10/42/2142105209_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2142105209,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2142105209,[창주스토어 중동점][도호]DW5TS610스트라이프프린팅티셔츠 2142105209#도호 여성(백화점)#20만원대#200000
2142212237,[창주스토어 중동점][도호]DW5TS620 프린팅 베이직 티셔츠 ,도호 여성(백화점),패션의류,262440,http://image.thehyundai.com/static/3/2/2/21/42/2142212237_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2142212237,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=2142212237,[창주스토어 중동점][도호]DW5TS620 프린팅 베이직 티셔츠 #2142212237#도호 여성(백화점)#20만원대#200000
40A2098896,[창주스토어 중동점]로라로라 누베이직 라운드 넥 티셔츠 그레이 (TS25308M002) ,로라로라(백화점),패션의류,35000,http://image.thehyundai.com/static/9/8/8/09/A2/40A2098896_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2098896,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2098896,[창주스토어 중동점]로라로라 누베이직 라운드 넥 티셔츠 그레이 (TS25308M002) #40A2098896#로라로라(백화점)#3만원대#30000
40A2098892,[창주스토어 중동점]로라로라 누베이직 라운드 넥 티셔츠 블랙 (TS25308M037) ,로라로라(백화점),패션의류,35000,http://image.thehyundai.com/static/9/8/8/09/A2/40A2098892_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2098892,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2098892,[창주스토어 중동점]로라로라 누베이직 라운드 넥 티셔츠 블랙 (TS25308M037) #40A2098892#로라로라(백화점)#3만원대#30000
40A2098950,[창주스토어 중동점]로라로라 메종 드 로라 아웃라인 티셔츠 화이 (TS(TS25306M061) ,로라로라(백화점),패션의류,43000,http://image.thehyundai.com/static/5/9/8/09/A2/40A2098950_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2098950,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2098950,[창주스토어 중동점]로라로라 메종 드 로라 아웃라인 티셔츠 화이 (TS(TS25306M061) #40A2098950#로라로라(백화점)#4만원대#40000
40A2111890,[창주스토어 중동점]로라로라 버튼 슬리브 리스 그레이 (TS25305M002) ,로라로라(백화점),패션의류,33000,http://image.thehyundai.com/static/9/8/1/11/A2/40A2111890_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2111890,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2111890,[창주스토어 중동점]로라로라 버튼 슬리브 리스 그레이 (TS25305M002) #40A2111890#로라로라(백화점)#3만원대#30000
40A2111889,[창주스토어 중동점]로라로라 버튼 슬리브 리스 블랙 (TS25305M037) ,로라로라(백화점),패션의류,33000,http://image.thehyundai.com/static/8/8/1/11/A2/40A2111889_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2111889,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2111889,[창주스토어 중동점]로라로라 버튼 슬리브 리스 블랙 (TS25305M037) #40A2111889#로라로라(백화점)#3만원대#30000
40A2111891,[창주스토어 중동점]로라로라 버튼 슬리브 리스 화이트 (TS25305M061) ,로라로라(백화점),패션의류,33000,http://image.thehyundai.com/static/9/8/1/11/A2/40A2111891_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2111891,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2111891,[창주스토어 중동점]로라로라 버튼 슬리브 리스 화이트 (TS25305M061) #40A2111891#로라로라(백화점)#3만원대#30000
40A2108895,[창주스토어 중동점]로라로라 스트라이프 링거 티셔츠 그레이+블랙 (TS25303M145) ,로라로라(백화점),패션의류,43000,http://image.thehyundai.com/static/9/8/8/10/A2/40A2108895_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2108895,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2108895,[창주스토어 중동점]로라로라 스트라이프 링거 티셔츠 그레이+블랙 (TS25303M145) #40A2108895#로라로라(백화점)#4만원대#40000
40A2108897,[창주스토어 중동점]로라로라 스트라이프 링거 티셔츠 오트밀+브라운 (TS25303M232) ,로라로라(백화점),패션의류,43000,http://image.thehyundai.com/static/9/8/8/10/A2/40A2108897_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2108897,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2108897,[창주스토어 중동점]로라로라 스트라이프 링거 티셔츠 오트밀+브라운 (TS25303M232) #40A2108897#로라로라(백화점)#4만원대#40000
40A2079010,[창주스토어 중동점]로라로라 프릴 뷔스티에 탑 블루 (VT25102M038) ,로라로라(백화점),패션의류,69000,http://image.thehyundai.com/static/1/0/9/07/A2/40A2079010_0_600.jpg,http://www.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2079010,http://m.thehyundai.com/front/pda/itemPtc.thd?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price&slitmCd=40A2079010,[창주스토어 중동점]로라로라 프릴 뷔스티에 탑 블루 (VT25102M038) #40A2079010#로라로라(백화점)#6만원대#60000
